year,eez_code,eez_territory_iso3,flag,lat_cen,lon_cen,fishing_hours,fishing_days,fishing_KWh,subs
2018,8350,SOM,CHN,9.650000000000002,51.45,1.3580555555555556,1,2188.7096114055553,1616.4277093113449
2018,8350,SOM,CHN,12.05,49.05,1.4374999999999998,1,2316.7462137499997,1710.9865812407872
2018,8350,SOM,CHN,9.850000000000001,51.55,9.568194444444444,1,15420.576175019443,11388.55812253711
2018,8350,SOM,CHN,9.750000000000002,51.55,1.8465277777777778,1,2975.955643652778,2197.832521506886
2018,8350,SOM,CHN,9.650000000000002,51.55,1.1119444444444446,1,1792.0647523944447,1323.4935815858692
2018,8350,SOM,CHN,12.150000000000002,48.95,1.6109722222222222,1,2596.3226408972223,1917.4621599818256
2018,8350,SOM,CHN,11.350000000000001,49.15,4.280555555555556,2,6898.755392055556,5094.93781969479
2018,8350,SOM,CHN,2.25,48.05,2.111527777777778,1,1463.3766740166668,1080.747575061529
2018,8350,SOM,CHN,1.85,48.25,2.1781944444444443,1,1509.5794500166667,1114.8697112208088
2018,8350,SOM,CHN,2.15,48.05,1.1506944444444445,1,797.4791649166667,588.9622876659059
2018,8350,SOM,CHN,1.9500000000000002,48.05,1.3293055555555555,1,921.2641022833334,680.3811774593103
2018,8350,SOM,CHN,2.05,48.45,1.9406944444444445,1,1344.9820605166667,993.3096011533739
2018,8350,SOM,CHN,1.85,48.05,1.6852777777777777,1,1167.9676749666667,862.5791669931324
2018,8350,SOM,CHN,2.15,48.15,1.6193055555555556,1,1122.2461778833333,828.8124697521781
2018,8350,SOM,CHN,2.15,48.35,2.372916666666667,1,1644.5300582500001,1214.5347839193726
2018,8350,SOM,CHN,1.7500000000000002,48.35,1.6698611111111112,1,1157.2832830166667,854.6884230062989
2018,8350,SOM,CHN,2.25,48.15,1.88875,1,1308.98239755,966.7227700626016
2018,8350,SOM,CHN,2.05,48.05,3.1566666666666667,1,2187.7014436,1615.683147141908
2018,8350,SOM,CHN,2.15,48.25,1.9575,1,1356.6290103000001,1001.9112229768591
2018,8350,SOM,CHN,2.15,48.45,1.5983333333333334,1,1107.7115546,818.0782144187381
2018,8350,SOM,CHN,3.35,50.25,2.0941666666666667,1,1721.3192857583333,1271.2459321111019
2018,8350,SOM,CHN,3.25,50.25,3.8505555555555553,1,3164.9990634277774,2337.4467583133164
2018,8350,SOM,CHN,3.35,50.35,3.531388888888889,1,2902.6571269194446,2143.6993679438174
2018,8350,SOM,CHN,3.25,49.75,1.0619444444444446,1,872.8748679472224,644.6442762250622
2018,8350,SOM,CHN,3.35,49.75,1.8318055555555555,1,1505.6691908652776,1111.9818675297336
2018,8350,SOM,CHN,3.25,49.95,6.583055555555555,1,5411.002222202777,3996.1874711634173
2018,8350,SOM,CHN,3.35,49.95,2.5105555555555554,1,2063.5739096277775,1524.0112394774026
2018,8350,SOM,CHN,11.450000000000001,45.35,11.606388888888889,1,11091.753481083333,8191.592698384474
2018,8350,SOM,CHN,10.650000000000002,44.75,9.2468055555555555,1,8836.795724458334,6526.238746384213
2018,8350,SOM,CHN,11.350000000000001,45.35,11.606388888888889,1,11091.753481083333,8191.592698384474
2018,8350,SOM,CHN,2.55,49.05,1.825694444444444,1,1399.0979702638886,1033.2758239789896
2018,8350,SOM,CHN,2.85,49.25,1.7665277777777777,1,1353.7563395805555,999.7896694704277
2018,8350,SOM,CHN,2.75,49.05,2.210277777777778,1,1693.8185697055555,1250.935828284644
2018,8350,SOM,CHN,2.65,49.05,1.826111111111111,1,1399.417277522222,1033.5116419684866
2018,8350,SOM,CHN,2.65,49.25,1.500694444444444,1,1150.0383087638886,849.3377921713947
2018,8350,SOM,CHN,2.85,49.05,1.8641666666666665,1,1428.5806737833332,1055.0496850092052
2018,8350,SOM,CHN,2.85,49.15,2.3969444444444448,1,1836.8682214388891,1356.5822875792628
2018,8350,SOM,CHN,2.55,49.25,1.4927777777777775,1,1143.9714708555553,844.8572503709532
2018,8350,SOM,CHN,2.75,49.25,1.8737499999999994,1,1435.9247407249993,1060.4734987676338
2018,8350,SOM,CHN,2.45,49.15,1.707083333333333,1,1308.2018373916665,966.1463029688674
2018,8350,SOM,CHN,2.55,48.95,3.216666666666667,1,2911.2566473333336,2150.050371755087
2018,8350,SOM,CHN,2.65,48.85,2.6630555555555553,1,2410.208763211111,1780.0114778943018
2018,8350,SOM,CHN,2.75,48.75,5.017083333333334,1,4540.730737116667,3353.4658712827722
2018,8350,SOM,CHN,2.55,48.65,4.538194444444445,1,4107.31049013889,3033.372016282274
2018,8350,SOM,CHN,-0.25000000000000006,47.95,1.8297222222222222,1,1050.4423018638888,775.7831531955378
2018,8350,SOM,CHN,-0.15000000000000002,48.05,1.5548611111111112,1,892.6447221319445,659.2449066361049
2018,8350,SOM,CHN,-0.15000000000000002,47.95,1.1575,1,664.519974475,490.76793674902177
2018,8350,SOM,CHN,-0.35000000000000003,47.75,1.0145833333333334,1,582.4716118958333,430.1727595334298
2018,8350,SOM,CHN,2.85,49.45,2.745694444444444,1,2674.404574922222,1975.1280107173086
2018,8350,SOM,CHN,2.85,49.55,2.3356944444444445,1,2275.0499133222224,1680.192612485861
2018,8350,SOM,CHN,2.85,49.35,2.123888888888889,1,2068.7437280444447,1527.8293054726637
2018,8350,SOM,CHN,2.65,49.35,3.4516666666666667,1,3362.046764933333,2482.9723973062146
2018,8350,SOM,CHN,2.65,49.45,1.6981944444444443,1,1654.1021163222222,1221.6040359674507
2018,8350,SOM,CHN,2.75,49.55,3.03125,1,2952.5458975,2180.543721680675
2018,8350,SOM,CHN,2.55,49.35,2.6380555555555554,1,2569.5604479777776,1897.6974776450281
2018,8350,SOM,CHN,2.55,49.45,2.6169444444444445,1,2548.997470822222,1882.5111021263358
2018,8350,SOM,CHN,2.95,49.45,2.989583333333333,1,2911.9610741666665,2150.570612104308
2018,8350,SOM,SYC,8.350000000000001,52.95,11.706111111111111,1,9456.960262244444,1534.2972329465385
2018,8350,SOM,SYC,8.850000000000001,53.45,11.706111111111111,1,9456.960262244444,1534.2972329465385
